SAUID,sewer_type,length_m,mouth_share,mouth_m,near_m,middle_m
22390,汚水,6.203533912218656,1.0,6.2,0.0,0.0
22391,汚水,21.830515339773235,0.458,10.0,10.0,1.83
22392,汚水,25.611873047474692,0.39,10.0,10.0,5.61
22393,汚水,6.095522947204601,1.0,6.1,0.0,0.0
22394,汚水,20.214770441436936,0.495,10.0,10.0,0.21
22395,雨水,77.16091611690817,0.13,10.0,10.0,57.16
22396,雨水,29.942066895921847,0.334,10.0,10.0,9.94
22397,汚水,78.26464604149102,0.128,10.0,10.0,58.26
22398,汚水,27.976519458290916,0.357,10.0,10.0,7.98
22399,汚水,40.30213954618711,0.248,10.0,10.0,20.3
22400,汚水,13.465430776622245,0.743,10.0,3.47,0.0
22401,汚水,6.429497725328089,1.0,6.43,0.0,0.0
22402,汚水,41.397022622400506,0.242,10.0,10.0,21.4
22403,汚水,83.66233852815763,0.12,10.0,10.0,63.66
22404,汚水,16.205450471985845,0.617,10.0,6.21,0.0
22405,汚水,90.66802188754097,0.11,10.0,10.0,70.67
22406,汚水,73.42808325157961,0.136,10.0,10.0,53.43
22408,汚水,39.66174176709145,0.252,10.0,10.0,19.66
22409,汚水,41.42993151093747,0.241,10.0,10.0,21.43
22410,汚水,15.877307989694987,0.63,10.0,5.88,0.0
22411,汚水,16.325330900172517,0.613,10.0,6.33,0.0
22412,汚水,15.863878624099321,0.63,10.0,5.86,0.0
22413,汚水,12.317892392766414,0.812,10.0,2.32,0.0
22414,汚水,18.86107367038921,0.53,10.0,8.86,0.0
22415,汚水,16.17087981528225,0.618,10.0,6.17,0.0
22416,雨水,32.989692162854325,0.303,10.0,10.0,12.99
22417,雨水,44.05814913270673,0.227,10.0,10.0,24.06
22418,雨水,4.030089949357914,1.0,4.03,0.0,0.0
22419,雨水,51.741914344176976,0.193,10.0,10.0,31.74
22420,雨水,13.368353152125067,0.748,10.0,3.37,0.0
22421,雨水,53.58405854356699,0.187,10.0,10.0,33.58
22422,汚水,22.203028284447694,0.45,10.0,10.0,2.2
22423,雨水,50.61478242569284,0.198,10.0,10.0,30.61
22424,雨水,38.8876801699483,0.257,10.0,10.0,18.89
22425,雨水,3.3277363176814263,1.0,3.33,0.0,0.0
22426,雨水,8.98917404437531,1.0,8.99,0.0,0.0
22427,雨水,26.140107497862314,0.383,10.0,10.0,6.14
22428,雨水,4.343267433625845,1.0,4.34,0.0,0.0
22429,雨水,27.867660271362805,0.359,10.0,10.0,7.87
22430,雨水,33.97200847757412,0.294,10.0,10.0,13.97
22431,雨水,7.088126550789979,1.0,7.09,0.0,0.0
22432,雨水,4.931199651199611,1.0,4.93,0.0,0.0
22433,雨水,21.379591249601447,0.468,10.0,10.0,1.38
22434,雨水,56.03003217220538,0.178,10.0,10.0,36.03
22435,汚水,27.082402349130803,0.369,10.0,10.0,7.08
22436,汚水,17.989882712236575,0.556,10.0,7.99,0.0
22437,汚水,10.788926637985803,0.927,10.0,0.79,0.0
22438,汚水,7.429400043080316,1.0,7.43,0.0,0.0
22439,汚水,6.324365580828793,1.0,6.32,0.0,0.0
22440,汚水,4.116703778507704,1.0,4.12,0.0,0.0
22441,汚水,44.65847469406027,0.224,10.0,10.0,24.66
22442,汚水,45.053598502226514,0.222,10.0,10.0,25.05
22443,汚水,43.63278283584457,0.229,10.0,10.0,23.63
22444,汚水,35.772138949185404,0.28,10.0,10.0,15.77
22445,雨水,7.424053946461659,1.0,7.42,0.0,0.0
22446,雨水,49.83464944193144,0.201,10.0,10.0,29.83
22447,雨水,88.10617297329615,0.113,10.0,10.0,68.11
22448,雨水,166.8233809272527,0.06,10.0,10.0,146.82
22449,雨水,171.77647206180762,0.058,10.0,10.0,151.78
22450,雨水,10.792937737238583,0.927,10.0,0.79,0.0
22451,雨水,630.1748179014472,0.016,10.0,10.0,610.17
22452,雨水,12.176667852907311,0.821,10.0,2.18,0.0
22453,雨水,19.80804788463403,0.505,10.0,9.81,0.0
22454,雨水,30.515467717206114,0.328,10.0,10.0,10.52
22455,汚水,8.069285780041461,1.0,8.07,0.0,0.0
22456,汚水,10.197302829666489,0.981,10.0,0.2,0.0
22457,汚水,13.699128731419176,0.73,10.0,3.7,0.0
22458,汚水,20.98900343036605,0.476,10.0,10.0,0.99
22459,汚水,26.738352417461414,0.374,10.0,10.0,6.74
22460,汚水,9.54933484594644,1.0,9.55,0.0,0.0
22461,汚水,13.093976974166827,0.764,10.0,3.09,0.0
22462,汚水,5.3866421822834,1.0,5.39,0.0,0.0
22463,汚水,47.84588042872002,0.209,10.0,10.0,27.85
22464,汚水,11.36143639686424,0.88,10.0,1.36,0.0
22465,汚水,38.89464572406039,0.257,10.0,10.0,18.89
22466,汚水,24.622793606737456,0.406,10.0,10.0,4.62
22467,雨水,42.44839506977921,0.236,10.0,10.0,22.45
22468,雨水,35.49254075154548,0.282,10.0,10.0,15.49
22469,雨水,42.42105181392911,0.236,10.0,10.0,22.42
22470,雨水,33.946001369821396,0.295,10.0,10.0,13.95
22471,汚水,8.29976559909811,1.0,8.3,0.0,0.0
22472,汚水,5.177885668879962,1.0,5.18,0.0,0.0
22473,汚水,1.796941846583182,1.0,1.8,0.0,0.0
22474,汚水,11.598097775068076,0.862,10.0,1.6,0.0
22475,汚水,4.312427854469103,1.0,4.31,0.0,0.0
22476,汚水,36.43120257417069,0.274,10.0,10.0,16.43
22477,汚水,74.33430670961502,0.135,10.0,10.0,54.33
22478,汚水,4.11641980366159,1.0,4.12,0.0,0.0
22479,汚水,27.819691587079127,0.359,10.0,10.0,7.82
22480,汚水,13.668650262551195,0.732,10.0,3.67,0.0
22481,汚水,8.402356871744194,1.0,8.4,0.0,0.0
22482,汚水,2.782279820570329,1.0,2.78,0.0,0.0
22483,汚水,9.373305500204788,1.0,9.37,0.0,0.0
22484,汚水,27.101342328377967,0.369,10.0,10.0,7.1
22485,汚水,35.0084453382234,0.286,10.0,10.0,15.01
22486,汚水,26.158609003541603,0.382,10.0,10.0,6.16
22487,汚水,33.42963489182007,0.299,10.0,10.0,13.43
22488,汚水,41.63288441844849,0.24,10.0,10.0,21.63
22489,汚水,7.8704785750250394,1.0,7.87,0.0,0.0
22490,汚水,5.741869033686776,1.0,5.74,0.0,0.0
22491,汚水,50.75975849037211,0.197,10.0,10.0,30.76
22492,汚水,51.32199237168805,0.195,10.0,10.0,31.32
22493,汚水,38.2723349170087,0.261,10.0,10.0,18.27
22494,汚水,3.216628825343215,1.0,3.22,0.0,0.0
22495,汚水,38.50463266932788,0.26,10.0,10.0,18.5
22496,汚水,67.54627661832724,0.148,10.0,10.0,47.55
22497,汚水,7.73250134173886,1.0,7.73,0.0,0.0
22498,汚水,30.10182640638455,0.332,10.0,10.0,10.1
22499,汚水,46.48105087020888,0.215,10.0,10.0,26.48
22500,汚水,2.1980329842871527,1.0,2.2,0.0,0.0
22501,汚水,98.0434483124761,0.102,10.0,10.0,78.04
22502,汚水,8.056738856384676,1.0,8.06,0.0,0.0
22503,汚水,10.329674583452737,0.968,10.0,0.33,0.0
22504,汚水,2.666498828045127,1.0,2.67,0.0,0.0
22505,汚水,67.04013816364868,0.149,10.0,10.0,47.04
22506,汚水,2.601146093553358,1.0,2.6,0.0,0.0
22507,汚水,15.798981232975363,0.633,10.0,5.8,0.0
22508,汚水,4.0289280211937095,1.0,4.03,0.0,0.0
22509,汚水,17.542842700091338,0.57,10.0,7.54,0.0
22510,汚水,13.216771542249342,0.757,10.0,3.22,0.0
22511,汚水,11.264128727953466,0.888,10.0,1.26,0.0
22512,汚水,14.756341348725774,0.678,10.0,4.76,0.0
22513,汚水,24.702136041238433,0.405,10.0,10.0,4.7
22514,汚水,39.92902428059249,0.25,10.0,10.0,19.93
22515,雨水,14.310770384575848,0.699,10.0,4.31,0.0
22516,雨水,17.347699703420595,0.576,10.0,7.35,0.0
22517,雨水,18.969351702144486,0.527,10.0,8.97,0.0
22518,雨水,46.184808064995124,0.217,10.0,10.0,26.18
22519,汚水,21.123865105609266,0.473,10.0,10.0,1.12
22520,汚水,7.630562888807836,1.0,7.63,0.0,0.0
22521,汚水,8.420191506136847,1.0,8.42,0.0,0.0
22522,汚水,8.604964264887878,1.0,8.6,0.0,0.0
22523,汚水,34.61224617096603,0.289,10.0,10.0,14.61
22524,汚水,8.091043505013994,1.0,8.09,0.0,0.0
22525,汚水,15.397394747158186,0.649,10.0,5.4,0.0
22526,汚水,20.207727655526803,0.495,10.0,10.0,0.21
22527,汚水,6.254017029080023,1.0,6.25,0.0,0.0
22528,汚水,49.31543340577034,0.203,10.0,10.0,29.32
22529,汚水,21.23953580000831,0.471,10.0,10.0,1.24
22530,汚水,13.314584672455837,0.751,10.0,3.31,0.0
22531,汚水,25.343051315891895,0.395,10.0,10.0,5.34
22532,汚水,10.042697097889187,0.996,10.0,0.04,0.0
22533,汚水,23.45419674599801,0.426,10.0,10.0,3.45
22534,汚水,22.801928186008837,0.439,10.0,10.0,2.8
22535,汚水,8.099585421495023,1.0,8.1,0.0,0.0
22536,汚水,47.69053773023961,0.21,10.0,10.0,27.69
22537,汚水,2.645880004841091,1.0,2.65,0.0,0.0
22538,汚水,22.635197237927503,0.442,10.0,10.0,2.64
22539,汚水,12.17813208172289,0.821,10.0,2.18,0.0
22540,汚水,4.811006755348604,1.0,4.81,0.0,0.0
22541,汚水,2.599047902605544,1.0,2.6,0.0,0.0
22542,汚水,12.266361522474268,0.815,10.0,2.27,0.0
22543,汚水,10.347108050078608,0.966,10.0,0.35,0.0
22544,汚水,11.62115011520136,0.861,10.0,1.62,0.0
22545,汚水,22.868369815095395,0.437,10.0,10.0,2.87
22546,汚水,15.22937375599953,0.657,10.0,5.23,0.0
22547,汚水,16.2578161202519,0.615,10.0,6.26,0.0
22548,汚水,19.12504339864183,0.523,10.0,9.13,0.0
22549,汚水,26.185331561769893,0.382,10.0,10.0,6.19
22550,汚水,3.735638365798626,1.0,3.74,0.0,0.0
22551,汚水,3.636826088773749,1.0,3.64,0.0,0.0
22552,汚水,23.44295860167734,0.427,10.0,10.0,3.44
22553,汚水,13.97814111389762,0.715,10.0,3.98,0.0
22554,汚水,41.65470232758532,0.24,10.0,10.0,21.65
22555,汚水,13.782454824876151,0.726,10.0,3.78,0.0
22556,汚水,19.697856583901398,0.508,10.0,9.7,0.0
22557,汚水,20.477304436865754,0.488,10.0,10.0,0.48
22558,汚水,17.982392832986985,0.556,10.0,7.98,0.0
22559,汚水,17.102870051547367,0.585,10.0,7.1,0.0
22560,汚水,2.788798486802008,1.0,2.79,0.0,0.0
22561,汚水,23.694838530786896,0.422,10.0,10.0,3.69
22562,汚水,24.58943008692952,0.407,10.0,10.0,4.59
22563,汚水,25.467060234750132,0.393,10.0,10.0,5.47
22564,汚水,25.326189310662617,0.395,10.0,10.0,5.33
22565,汚水,27.48643349000704,0.364,10.0,10.0,7.49
22566,汚水,48.01812609837987,0.208,10.0,10.0,28.02
22567,汚水,51.252984000927505,0.195,10.0,10.0,31.25
22568,汚水,45.28331618819722,0.221,10.0,10.0,25.28
22569,雨水,10.466336512835932,0.955,10.0,0.47,0.0
22570,雨水,9.90657014309849,1.0,9.91,0.0,0.0
22571,雨水,9.240933123876557,1.0,9.24,0.0,0.0
22572,雨水,14.229479716418092,0.703,10.0,4.23,0.0
22573,雨水,14.813224530803668,0.675,10.0,4.81,0.0
22574,雨水,62.562850990027336,0.16,10.0,10.0,42.56
22575,雨水,82.88309748677094,0.121,10.0,10.0,62.88
22576,雨水,41.435012879105656,0.241,10.0,10.0,21.44
22577,雨水,7.554845994459362,1.0,7.55,0.0,0.0
22578,雨水,28.332266499522344,0.353,10.0,10.0,8.33
22579,雨水,4.581189801788271,1.0,4.58,0.0,0.0
22580,雨水,41.529984691975606,0.241,10.0,10.0,21.53
22581,雨水,10.198299122882334,0.981,10.0,0.2,0.0
22582,雨水,98.72624354777163,0.101,10.0,10.0,78.73
22583,雨水,4.746846216170656,1.0,4.75,0.0,0.0
22584,雨水,10.815078825417595,0.925,10.0,0.82,0.0
22585,雨水,11.637030494263268,0.859,10.0,1.64,0.0
22586,雨水,22.841257780605524,0.438,10.0,10.0,2.84
22587,雨水,9.316334472317866,1.0,9.32,0.0,0.0
22588,雨水,7.20899389651164,1.0,7.21,0.0,0.0
22589,雨水,29.47043720408524,0.339,10.0,10.0,9.47
22590,雨水,33.30263178789476,0.3,10.0,10.0,13.3
22591,雨水,12.391787320648556,0.807,10.0,2.39,0.0
22592,雨水,20.374273017701128,0.491,10.0,10.0,0.37
22593,雨水,14.08328832339469,0.71,10.0,4.08,0.0
22594,雨水,48.22379326639958,0.207,10.0,10.0,28.22
22595,雨水,36.360799138632885,0.275,10.0,10.0,16.36
22596,雨水,29.46859060084495,0.339,10.0,10.0,9.47
22597,雨水,17.030843343766733,0.587,10.0,7.03,0.0
22598,雨水,24.1818647908809,0.414,10.0,10.0,4.18
22728,汚水,29.999928133249295,0.333,10.0,10.0,10.0
22676,汚水,52.12201108936144,0.192,10.0,10.0,32.12
22677,汚水,24.490407795701422,0.408,10.0,10.0,4.49
22678,汚水,27.306126583612752,0.366,10.0,10.0,7.31
22640,汚水,34.902960977546485,0.287,10.0,10.0,14.9
22641,汚水,50.880193759461655,0.197,10.0,10.0,30.88
22642,汚水,3.707646692982843,1.0,3.71,0.0,0.0
22643,汚水,23.117661841104223,0.433,10.0,10.0,3.12
22644,汚水,34.305872281583376,0.291,10.0,10.0,14.31
22645,汚水,2.85537037878219,1.0,2.86,0.0,0.0
22706,汚水,31.40069720564255,0.318,10.0,10.0,11.4
22719,汚水,28.614877686272205,0.349,10.0,10.0,8.61
22707,汚水,35.391506000724796,0.283,10.0,10.0,15.39
22709,汚水,4.501729667582819,1.0,4.5,0.0,0.0
22710,汚水,37.50070252675865,0.267,10.0,10.0,17.5
22708,汚水,39.19822043154401,0.255,10.0,10.0,19.2
22711,汚水,6.935618573721895,1.0,6.94,0.0,0.0
22712,汚水,9.243714080390601,1.0,9.24,0.0,0.0
22726,汚水,31.57547999635169,0.317,10.0,10.0,11.58
22713,汚水,40.30557525950917,0.248,10.0,10.0,20.31
22723,汚水,32.80760773051141,0.305,10.0,10.0,12.81
22724,汚水,85.05564402202275,0.118,10.0,10.0,65.06
22714,汚水,15.611991961301202,0.641,10.0,5.61,0.0
22673,汚水,48.1651421050546,0.208,10.0,10.0,28.17
22660,汚水,45.74156150591935,0.219,10.0,10.0,25.74
22661,汚水,12.180538945390657,0.821,10.0,2.18,0.0
22662,汚水,15.74616223084349,0.635,10.0,5.75,0.0
22663,汚水,40.50815633918447,0.247,10.0,10.0,20.51
22664,汚水,8.386090924856314,1.0,8.39,0.0,0.0
22665,汚水,26.72252147533153,0.374,10.0,10.0,6.72
22667,汚水,6.637647550149847,1.0,6.64,0.0,0.0
22668,汚水,12.683901371421939,0.788,10.0,2.68,0.0
22669,汚水,5.310955187157307,1.0,5.31,0.0,0.0
22658,汚水,6.465835290200256,1.0,6.47,0.0,0.0
22659,汚水,30.225769948835904,0.331,10.0,10.0,10.23
22670,汚水,5.577062757402011,1.0,5.58,0.0,0.0
22621,汚水,22.15107243453952,0.451,10.0,10.0,2.15
22622,汚水,5.099756268678664,1.0,5.1,0.0,0.0
22623,汚水,36.18990074592684,0.276,10.0,10.0,16.19
22674,汚水,33.53060245506964,0.298,10.0,10.0,13.53
22675,汚水,8.703062679307559,1.0,8.7,0.0,0.0
22624,汚水,80.12088185360686,0.125,10.0,10.0,60.12
22625,汚水,16.3649295751619,0.611,10.0,6.36,0.0
22626,汚水,15.197031618049747,0.658,10.0,5.2,0.0
22628,汚水,33.34394639210194,0.3,10.0,10.0,13.34
22629,汚水,33.339838991820876,0.3,10.0,10.0,13.34
22630,汚水,21.31392138954902,0.469,10.0,10.0,1.31
22627,汚水,22.96449017504499,0.435,10.0,10.0,2.96
22631,汚水,8.510401753146928,1.0,8.51,0.0,0.0
22632,汚水,19.28310415882426,0.519,10.0,9.28,0.0
22736,汚水,14.769509978327791,0.677,10.0,4.77,0.0
22737,汚水,35.13124321739917,0.285,10.0,10.0,15.13
22738,汚水,32.46811272618061,0.308,10.0,10.0,12.47
22610,汚水,32.94657950380166,0.304,10.0,10.0,12.95
22611,汚水,65.81153790939544,0.152,10.0,10.0,45.81
22612,汚水,47.46333849404321,0.211,10.0,10.0,27.46
22613,汚水,39.03047718129909,0.256,10.0,10.0,19.03
22614,汚水,15.19047586483081,0.658,10.0,5.19,0.0
22615,汚水,24.473435496485187,0.409,10.0,10.0,4.47
22616,汚水,8.3495368135004,1.0,8.35,0.0,0.0
22617,汚水,22.438815387636822,0.446,10.0,10.0,2.44
22619,汚水,9.295034857387003,1.0,9.3,0.0,0.0
22618,汚水,13.974745543301243,0.716,10.0,3.97,0.0
22654,汚水,14.329800626666659,0.698,10.0,4.33,0.0
22655,汚水,17.005078123889753,0.588,10.0,7.01,0.0
22656,汚水,24.406068917384687,0.41,10.0,10.0,4.41
22657,汚水,21.853228800338893,0.458,10.0,10.0,1.85
22601,汚水,10.669613676229476,0.937,10.0,0.67,0.0
22602,汚水,56.07231404177236,0.178,10.0,10.0,36.07
22603,汚水,52.03025097959911,0.192,10.0,10.0,32.03
22604,汚水,44.987277357045635,0.222,10.0,10.0,24.99
22605,汚水,44.235087837599174,0.226,10.0,10.0,24.24
22606,汚水,40.073096735833104,0.25,10.0,10.0,20.07
22607,汚水,37.097801336467306,0.27,10.0,10.0,17.1
22608,汚水,14.913098437280118,0.671,10.0,4.91,0.0
22692,汚水,28.953931287477428,0.345,10.0,10.0,8.95
22693,汚水,4.996593339465547,1.0,5.0,0.0,0.0
22725,雨水,54.410553544327016,0.184,10.0,10.0,34.41
22715,雨水,52.86321454041289,0.189,10.0,10.0,32.86
22716,雨水,44.539027492750996,0.225,10.0,10.0,24.54
22717,雨水,35.56041760159599,0.281,10.0,10.0,15.56
22718,雨水,9.254268312512563,1.0,9.25,0.0,0.0
22720,雨水,13.404854083499648,0.746,10.0,3.4,0.0
22648,汚水,60.1197123412913,0.166,10.0,10.0,40.12
22649,汚水,97.08981450183357,0.103,10.0,10.0,77.09
22650,汚水,96.24203564451486,0.104,10.0,10.0,76.24
22651,汚水,73.68983284687044,0.136,10.0,10.0,53.69
22652,汚水,54.12075632325571,0.185,10.0,10.0,34.12
22653,汚水,90.08043455157888,0.111,10.0,10.0,70.08
22679,汚水,83.08860663773005,0.12,10.0,10.0,63.09
22680,汚水,74.30145277853156,0.135,10.0,10.0,54.3
22681,汚水,72.65975868387437,0.138,10.0,10.0,52.66
22682,汚水,37.13012524891545,0.269,10.0,10.0,17.13
22683,汚水,57.91059075851242,0.173,10.0,10.0,37.91
22684,汚水,5.092307924707886,1.0,5.09,0.0,0.0
22685,汚水,51.720243087208274,0.193,10.0,10.0,31.72
22686,汚水,4.380433311897348,1.0,4.38,0.0,0.0
22687,汚水,50.51913935332225,0.198,10.0,10.0,30.52
22688,汚水,9.267587442256993,1.0,9.27,0.0,0.0
22689,汚水,6.77002954204146,1.0,6.77,0.0,0.0
22599,汚水,13.800635130317021,0.725,10.0,3.8,0.0
22600,汚水,34.53973770891213,0.29,10.0,10.0,14.54
22646,汚水,15.249840982779766,0.656,10.0,5.25,0.0
22666,汚水,10.211366069240386,0.979,10.0,0.21,0.0
22671,汚水,64.89975878229255,0.154,10.0,10.0,44.9
22672,汚水,76.54598294489445,0.131,10.0,10.0,56.55
22635,汚水,7.713989888505158,1.0,7.71,0.0,0.0
22636,汚水,4.370131462554739,1.0,4.37,0.0,0.0
22634,汚水,13.311226089283368,0.751,10.0,3.31,0.0
22637,汚水,19.07896572143848,0.524,10.0,9.08,0.0
22647,雨水,2.5166398232568743,1.0,2.52,0.0,0.0
22727,雨水,125.23614973320642,0.08,10.0,10.0,105.24
22633,雨水,12.870632657340293,0.777,10.0,2.87,0.0
22639,雨水,3.938524723803547,1.0,3.94,0.0,0.0
22638,雨水,5.100049019375078,1.0,5.1,0.0,0.0
22609,雨水,21.34754142752713,0.468,10.0,10.0,1.35
22620,雨水,5.218328180555653,1.0,5.22,0.0,0.0
22702,雨水,1.8206954715142407,1.0,1.82,0.0,0.0
22721,雨水,9.751297862336303,1.0,9.75,0.0,0.0
22703,雨水,4.479158179837426,1.0,4.48,0.0,0.0
22704,雨水,1.9251558378469669,1.0,1.93,0.0,0.0
22722,雨水,18.521596313502357,0.54,10.0,8.52,0.0
22705,雨水,32.14009609506773,0.311,10.0,10.0,12.14
22691,雨水,12.255124397575743,0.816,10.0,2.26,0.0
22697,雨水,2.013331815670638,1.0,2.01,0.0,0.0
22698,雨水,9.352140557110896,1.0,9.35,0.0,0.0
22699,雨水,1.6816022121801977,1.0,1.68,0.0,0.0
22734,雨水,1.6494877992880872,1.0,1.65,0.0,0.0
22731,雨水,10.397016239716322,0.962,10.0,0.4,0.0
22735,雨水,36.39068621498515,0.275,10.0,10.0,16.39
22732,雨水,51.92281512014673,0.193,10.0,10.0,31.92
22729,雨水,6.004714231343279,1.0,6.0,0.0,0.0
22733,雨水,61.43102666940368,0.163,10.0,10.0,41.43
22730,雨水,59.89237484855426,0.167,10.0,10.0,39.89
22694,雨水,6.26772374950794,1.0,6.27,0.0,0.0
22695,雨水,99.3834676389053,0.101,10.0,10.0,79.38
22696,雨水,81.1813640626333,0.123,10.0,10.0,61.18
22700,雨水,19.420039160617886,0.515,10.0,9.42,0.0
22701,雨水,59.30807932314566,0.169,10.0,10.0,39.31
4118,汚水,5.967465997521558,1.0,5.97,0.0,0.0
4119,汚水,27.09502837417407,0.369,10.0,10.0,7.1
4120,汚水,35.687300843204405,0.28,10.0,10.0,15.69
4121,汚水,29.018716612199356,0.345,10.0,10.0,9.02
4122,汚水,28.10552863252214,0.356,10.0,10.0,8.11
4123,汚水,47.152033489962626,0.212,10.0,10.0,27.15
4124,汚水,5.148355835840425,1.0,5.15,0.0,0.0
4125,汚水,23.916822704977115,0.418,10.0,10.0,3.92
4126,汚水,35.560347257125464,0.281,10.0,10.0,15.56
4127,汚水,63.756960679415734,0.157,10.0,10.0,43.76
4128,汚水,51.32565095033502,0.195,10.0,10.0,31.33
4129,汚水,10.658450975330979,0.938,10.0,0.66,0.0
4130,汚水,17.350991281318763,0.576,10.0,7.35,0.0
4131,汚水,27.06717312514418,0.369,10.0,10.0,7.07
4132,汚水,8.395830481887362,1.0,8.4,0.0,0.0
4133,汚水,7.688150999985441,1.0,7.69,0.0,0.0
4134,汚水,9.070832948206068,1.0,9.07,0.0,0.0
4135,汚水,11.361239588540247,0.88,10.0,1.36,0.0
4136,汚水,17.29857266562476,0.578,10.0,7.3,0.0
4137,汚水,8.973634497075206,1.0,8.97,0.0,0.0
4138,汚水,9.711332379641291,1.0,9.71,0.0,0.0
4139,汚水,4.3639417596732315,1.0,4.36,0.0,0.0
4140,汚水,81.99230826167498,0.122,10.0,10.0,61.99
4141,汚水,48.222929615647914,0.207,10.0,10.0,28.22
4142,汚水,16.528683024513292,0.605,10.0,6.53,0.0
4143,汚水,13.164820003515974,0.76,10.0,3.16,0.0
4144,汚水,16.524989622988077,0.605,10.0,6.52,0.0
4145,汚水,33.80192595290103,0.296,10.0,10.0,13.8
4146,汚水,4.087714603826644,1.0,4.09,0.0,0.0
4147,汚水,24.454662288710438,0.409,10.0,10.0,4.45
4148,汚水,38.69782392012581,0.258,10.0,10.0,18.7
4149,汚水,44.249907545205694,0.226,10.0,10.0,24.25
4150,汚水,19.20322216670093,0.521,10.0,9.2,0.0
4151,汚水,4.56655726393979,1.0,4.57,0.0,0.0
4152,汚水,13.873615519063918,0.721,10.0,3.87,0.0
4153,汚水,10.407863695536811,0.961,10.0,0.41,0.0
4154,汚水,20.508245560766213,0.488,10.0,10.0,0.51
4155,汚水,8.881109433881768,1.0,8.88,0.0,0.0
4156,汚水,4.370711897100532,1.0,4.37,0.0,0.0
4157,汚水,3.3754223508764065,1.0,3.38,0.0,0.0
4158,汚水,73.30607720847854,0.136,10.0,10.0,53.31
4159,汚水,43.834843945861806,0.228,10.0,10.0,23.83
4160,汚水,61.46183877931124,0.163,10.0,10.0,41.46
4161,汚水,36.08804587218226,0.277,10.0,10.0,16.09
4162,汚水,81.45310856098293,0.123,10.0,10.0,61.45
4163,汚水,4.1146311991851,1.0,4.11,0.0,0.0
4164,汚水,41.53020864995185,0.241,10.0,10.0,21.53
4167,汚水,14.859666904457242,0.673,10.0,4.86,0.0
4168,汚水,84.08710955778744,0.119,10.0,10.0,64.09
4169,汚水,31.255190485561357,0.32,10.0,10.0,11.26
4171,汚水,15.04487919486614,0.665,10.0,5.04,0.0
4172,汚水,10.467444503753386,0.955,10.0,0.47,0.0
4173,汚水,14.586809685613655,0.686,10.0,4.59,0.0
4174,汚水,29.584496218309802,0.338,10.0,10.0,9.58
4175,汚水,11.339868844171574,0.882,10.0,1.34,0.0
4176,汚水,8.888093287177355,1.0,8.89,0.0,0.0
4177,汚水,3.6947330151167317,1.0,3.69,0.0,0.0
4178,汚水,15.926000782394965,0.628,10.0,5.93,0.0
4179,汚水,27.223274472763173,0.367,10.0,10.0,7.22
4180,汚水,12.553924027759784,0.797,10.0,2.55,0.0
4181,汚水,9.756659740657186,1.0,9.76,0.0,0.0
4182,汚水,9.863504930141541,1.0,9.86,0.0,0.0
4183,汚水,6.172781549942744,1.0,6.17,0.0,0.0
4184,汚水,8.458693659644497,1.0,8.46,0.0,0.0
4185,汚水,7.108544964459885,1.0,7.11,0.0,0.0
4186,汚水,6.301544782507701,1.0,6.3,0.0,0.0
4187,汚水,26.036990341465746,0.384,10.0,10.0,6.04
4188,汚水,5.627016254083846,1.0,5.63,0.0,0.0
4189,汚水,3.086000934405752,1.0,3.09,0.0,0.0
4190,汚水,4.538508195218217,1.0,4.54,0.0,0.0
4191,汚水,5.394334999910703,1.0,5.39,0.0,0.0
4192,汚水,8.147515247684181,1.0,8.15,0.0,0.0
4193,汚水,7.084827250624824,1.0,7.08,0.0,0.0
4194,汚水,6.783402173188636,1.0,6.78,0.0,0.0
4195,汚水,8.083094477565918,1.0,8.08,0.0,0.0
9056,汚水,62.411761333550864,0.16,10.0,10.0,42.41
9057,汚水,24.1099313027585,0.415,10.0,10.0,4.11
9058,汚水,29.040990160355978,0.344,10.0,10.0,9.04
9059,汚水,35.63708249807174,0.281,10.0,10.0,15.64
9060,汚水,31.004337361562087,0.323,10.0,10.0,11.0
9061,汚水,26.637694802323864,0.375,10.0,10.0,6.64
9062,汚水,20.739550409957324,0.482,10.0,10.0,0.74
9063,汚水,31.60132527344296,0.316,10.0,10.0,11.6
9064,汚水,37.14288091724848,0.269,10.0,10.0,17.14
9065,汚水,26.637714631136866,0.375,10.0,10.0,6.64
9066,汚水,16.619538377523483,0.602,10.0,6.62,0.0
9067,汚水,17.941223492467355,0.557,10.0,7.94,0.0
9068,汚水,38.955231096383635,0.257,10.0,10.0,18.96
9069,汚水,37.69978210578847,0.265,10.0,10.0,17.7
9070,汚水,35.38633960390483,0.283,10.0,10.0,15.39
